label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Gripper,817,733,89,133,frame600.jpg,1920,1080
Gripper,817,733,94,135,frame605.jpg,1920,1080
Gripper,812,735,97,130,frame610.jpg,1920,1080
Gripper,809,733,100,135,frame615.jpg,1920,1080
Gripper,820,723,89,130,frame620.jpg,1920,1080
Gripper,825,684,82,135,frame625.jpg,1920,1080
Gripper,825,677,82,143,frame630.jpg,1920,1080
Gripper,817,687,100,133,frame635.jpg,1920,1080
Gripper,809,679,110,138,frame640.jpg,1920,1080
Gripper,807,677,107,140,frame645.jpg,1920,1080
Gripper,444,618,94,146,frame65.jpg,1920,1080
Gripper,817,687,120,135,frame650.jpg,1920,1080
Gripper,889,677,112,133,frame655.jpg,1920,1080
Gripper,883,679,100,140,frame660.jpg,1920,1080
Gripper,891,682,97,135,frame665.jpg,1920,1080
Gripper,891,679,89,138,frame670.jpg,1920,1080
Gripper,835,687,117,125,frame675.jpg,1920,1080
Gripper,712,654,87,138,frame680.jpg,1920,1080
Gripper,613,636,82,143,frame685.jpg,1920,1080
Gripper,585,643,71,128,frame690.jpg,1920,1080
Gripper,580,649,79,125,frame695.jpg,1920,1080
Gripper,439,623,79,130,frame70.jpg,1920,1080
Gripper,580,643,87,138,frame700.jpg,1920,1080
Gripper,580,643,100,128,frame705.jpg,1920,1080
Gripper,587,643,71,130,frame710.jpg,1920,1080
Gripper,590,638,69,130,frame715.jpg,1920,1080
Gripper,590,641,74,135,frame720.jpg,1920,1080
Gripper,585,643,77,128,frame725.jpg,1920,1080
Gripper,388,615,92,123,frame80.jpg,1920,1080
Gripper,368,613,107,123,frame85.jpg,1920,1080
Gripper,370,600,77,133,frame90.jpg,1920,1080
Gripper,355,592,82,133,frame95.jpg,1920,1080
